course_id,course_name,rating,workload,difficulty
MGT-8823,Data Analytics & Continuous Improvement,4,5,1
CS-6400,Database Systems Concepts & Design,1,15,5
CS-6400,Database Systems Concepts & Design,1,6,1
CS-6400,Database Systems Concepts & Design,3,12,3
CS-6400,Database Systems Concepts & Design,2,10,5
CS-6400,Database Systems Concepts & Design,4,15,4
CS-6400,Database Systems Concepts & Design,1,9,3
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,4,5,3
CS-6400,Database Systems Concepts & Design,1,8,2
CS-6400,Database Systems Concepts & Design,1,8,3
CS-6400,Database Systems Concepts & Design,3,5,1
CS-6400,Database Systems Concepts & Design,3,10,2
CS-6400,Database Systems Concepts & Design,3,5,2
CS-6400,Database Systems Concepts & Design,3,12,4
CS-6400,Database Systems Concepts & Design,4,6,2
CS-6400,Database Systems Concepts & Design,3,4,3
CS-6400,Database Systems Concepts & Design,4,12,3
CS-6400,Database Systems Concepts & Design,3,10,2
CS-6400,Database Systems Concepts & Design,NULL,5,1
CS-6400,Database Systems Concepts & Design,2,4,2
CS-6400,Database Systems Concepts & Design,3,10,3
CS-6400,Database Systems Concepts & Design,4,10,2
CS-6400,Database Systems Concepts & Design,1,10,3
CS-6400,Database Systems Concepts & Design,3,12,3
CS-6400,Database Systems Concepts & Design,4,14,3
CS-6400,Database Systems Concepts & Design,1,40,3
CS-6400,Database Systems Concepts & Design,NULL,NULL,3
CS-6400,Database Systems Concepts & Design,1,10,2
CS-6400,Database Systems Concepts & Design,3,6,1
CS-6400,Database Systems Concepts & Design,4,4,2
CS-6400,Database Systems Concepts & Design,2,10,3
CS-6400,Database Systems Concepts & Design,4,7,3
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,4,8,3
CS-6400,Database Systems Concepts & Design,2,12,3
CS-6400,Database Systems Concepts & Design,3,5,2
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,2,12,5
CS-6400,Database Systems Concepts & Design,4,20,3
CS-6400,Database Systems Concepts & Design,3,6,3
CS-6400,Database Systems Concepts & Design,5,15,4
CS-6400,Database Systems Concepts & Design,3,12,3
CS-6400,Database Systems Concepts & Design,1,12,2
CS-6400,Database Systems Concepts & Design,1,10,1
CS-6400,Database Systems Concepts & Design,4,10,2
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,3,8,3
CS-6400,Database Systems Concepts & Design,3,14,4
CS-6400,Database Systems Concepts & Design,3,10,3
CS-6400,Database Systems Concepts & Design,2,15,3
CS-6400,Database Systems Concepts & Design,2,20,4
CS-6400,Database Systems Concepts & Design,3,15,3
CS-6400,Database Systems Concepts & Design,3,5,2
CS-6400,Database Systems Concepts & Design,2,15,3
CS-6400,Database Systems Concepts & Design,3,5,3
CS-6400,Database Systems Concepts & Design,2,10,2
CS-6400,Database Systems Concepts & Design,3,6,3
CS-6400,Database Systems Concepts & Design,3,14,4
CS-6400,Database Systems Concepts & Design,1,15,3
CS-6400,Database Systems Concepts & Design,1,7,2
CS-6400,Database Systems Concepts & Design,1,15,2
CS-6400,Database Systems Concepts & Design,2,5,3
CS-6400,Database Systems Concepts & Design,1,5,2
CS-6400,Database Systems Concepts & Design,2,20,3
CS-6400,Database Systems Concepts & Design,1,20,2
CS-6400,Database Systems Concepts & Design,5,15,3
CS-6400,Database Systems Concepts & Design,4,26,3
CS-6400,Database Systems Concepts & Design,2,20,2
CS-6400,Database Systems Concepts & Design,3,3,2
CS-6400,Database Systems Concepts & Design,1,15,3
CS-6400,Database Systems Concepts & Design,5,5,2
CS-6400,Database Systems Concepts & Design,2,1,1
CS-6400,Database Systems Concepts & Design,1,6,2
CS-6400,Database Systems Concepts & Design,3,10,2
CS-6400,Database Systems Concepts & Design,1,15,4
CS-6400,Database Systems Concepts & Design,2,6,2
CS-6400,Database Systems Concepts & Design,4,5,2
CS-6400,Database Systems Concepts & Design,1,30,4
CS-6400,Database Systems Concepts & Design,1,8,3
CS-6400,Database Systems Concepts & Design,1,15,4
CS-6400,Database Systems Concepts & Design,NULL,5,2
CS-6400,Database Systems Concepts & Design,1,6,2
CS-6400,Database Systems Concepts & Design,4,20,3
CS-6400,Database Systems Concepts & Design,1,10,3
CS-6400,Database Systems Concepts & Design,1,15,4
CS-6400,Database Systems Concepts & Design,3,5,2
CS-6400,Database Systems Concepts & Design,1,10,2
CS-6400,Database Systems Concepts & Design,4,5,2
CS-6400,Database Systems Concepts & Design,2,5,2
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,3,15,3
CS-6400,Database Systems Concepts & Design,3,4,3
CS-6400,Database Systems Concepts & Design,5,20,2
CS-6400,Database Systems Concepts & Design,5,20,4
CS-6400,Database Systems Concepts & Design,5,15,3
CS-6400,Database Systems Concepts & Design,4,20,4
CS-6400,Database Systems Concepts & Design,2,20,4
CS-6400,Database Systems Concepts & Design,3,8,4
CS-6400,Database Systems Concepts & Design,NULL,5,2
CS-6400,Database Systems Concepts & Design,4,15,3
CS-6400,Database Systems Concepts & Design,4,8,2
CS-6400,Database Systems Concepts & Design,2,12,3
CS-6400,Database Systems Concepts & Design,1,13,4
CS-6400,Database Systems Concepts & Design,2,12,3
CS-6400,Database Systems Concepts & Design,2,18,3
CS-6400,Database Systems Concepts & Design,5,10,3
CS-6400,Database Systems Concepts & Design,3,10,3
CS-6400,Database Systems Concepts & Design,4,10,2
CS-6400,Database Systems Concepts & Design,2,6,2
CS-6400,Database Systems Concepts & Design,4,4,2
CS-6400,Database Systems Concepts & Design,4,18,3
CS-6400,Database Systems Concepts & Design,4,8,2
CS-6400,Database Systems Concepts & Design,3,8,2
CS-6400,Database Systems Concepts & Design,2,9,3
CS-6400,Database Systems Concepts & Design,4,16,4
CS-6400,Database Systems Concepts & Design,1,12,2
CS-6400,Database Systems Concepts & Design,3,6,2
CS-6400,Database Systems Concepts & Design,2,8,3
CS-6400,Database Systems Concepts & Design,5,10,3
CS-6400,Database Systems Concepts & Design,5,8,1
CS-6400,Database Systems Concepts & Design,3,5,3
CS-6400,Database Systems Concepts & Design,4,5,3
CS-6400,Database Systems Concepts & Design,2,10,3
CS-6400,Database Systems Concepts & Design,NULL,1.5,1
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,1,18,2
CS-6400,Database Systems Concepts & Design,3,10,3
CS-6400,Database Systems Concepts & Design,4,10,3
CS-6400,Database Systems Concepts & Design,3,10,3
CS-6400,Database Systems Concepts & Design,3,10,3
CS-6400,Database Systems Concepts & Design,2,15,3
CS-6400,Database Systems Concepts & Design,4,8,4
CS-6400,Database Systems Concepts & Design,4,10,2
CS-6400,Database Systems Concepts & Design,2,12,3
CS-6400,Database Systems Concepts & Design,1,15,2
CS-6400,Database Systems Concepts & Design,4,10,2
CS-6400,Database Systems Concepts & Design,3,15,2
CS-6400,Database Systems Concepts & Design,4,12,3
CS-6400,Database Systems Concepts & Design,1,2,1
CS-6400,Database Systems Concepts & Design,2,5,3
CS-6400,Database Systems Concepts & Design,2,5,1
CS-6400,Database Systems Concepts & Design,4,14,3
CS-6400,Database Systems Concepts & Design,3,18,4
CS-6400,Database Systems Concepts & Design,4,12,2
CS-6400,Database Systems Concepts & Design,5,18,3
CS-6400,Database Systems Concepts & Design,1,12,3
CS-6400,Database Systems Concepts & Design,3,15,3
CSE-6242,Data & Visual Analytics,2,18,5
CSE-6242,Data & Visual Analytics,4,15,4
CSE-6242,Data & Visual Analytics,3,20,4
CSE-6242,Data & Visual Analytics,5,8,3
CSE-6242,Data & Visual Analytics,2,25,3
CSE-6242,Data & Visual Analytics,2,10,3
CSE-6242,Data & Visual Analytics,1,20,4
CSE-6242,Data & Visual Analytics,1,15,4
CSE-6242,Data & Visual Analytics,2,30,4
CSE-6242,Data & Visual Analytics,5,30,4
CSE-6242,Data & Visual Analytics,5,30,4
CSE-6242,Data & Visual Analytics,3,15,3
CSE-6242,Data & Visual Analytics,4,20,4
CSE-6242,Data & Visual Analytics,2,18,5
CSE-6242,Data & Visual Analytics,4,20,4
CSE-6242,Data & Visual Analytics,1,15,5
CSE-6242,Data & Visual Analytics,4,8,2
CSE-6242,Data & Visual Analytics,4,15,3
CSE-6242,Data & Visual Analytics,5,15,4
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,4,20,4
CSE-6242,Data & Visual Analytics,5,12,4
CSE-6242,Data & Visual Analytics,3,8,2
CSE-6242,Data & Visual Analytics,1,5,1
CSE-6242,Data & Visual Analytics,1,21,4
CSE-6242,Data & Visual Analytics,4,12,3
CSE-6242,Data & Visual Analytics,4,15,3
CSE-6242,Data & Visual Analytics,4,12,4
CSE-6242,Data & Visual Analytics,3,14,3
CSE-6242,Data & Visual Analytics,1,20,5
CSE-6242,Data & Visual Analytics,3,10,2
CSE-6242,Data & Visual Analytics,2,30,4
CSE-6242,Data & Visual Analytics,3,12,3
CSE-6242,Data & Visual Analytics,3,20,4
CSE-6242,Data & Visual Analytics,4,15,4
CSE-6242,Data & Visual Analytics,1,8,3
CSE-6242,Data & Visual Analytics,1,15,2
CSE-6242,Data & Visual Analytics,4,15,4
CSE-6242,Data & Visual Analytics,5,18,4
CSE-6242,Data & Visual Analytics,5,15,3
CSE-6242,Data & Visual Analytics,1,20,3
CSE-6242,Data & Visual Analytics,1,20,3
CSE-6242,Data & Visual Analytics,4,12,2
CSE-6242,Data & Visual Analytics,4,6,3
CSE-6242,Data & Visual Analytics,4,35,5
CSE-6242,Data & Visual Analytics,2,30,5
CSE-6242,Data & Visual Analytics,2,15,3
CSE-6242,Data & Visual Analytics,3,10,3
CSE-6242,Data & Visual Analytics,5,20,4
CSE-6242,Data & Visual Analytics,5,20,4
CSE-6242,Data & Visual Analytics,3,8,2
CSE-6242,Data & Visual Analytics,3,5,1
CSE-6242,Data & Visual Analytics,5,11,4
CSE-6242,Data & Visual Analytics,2,15,4
CSE-6242,Data & Visual Analytics,5,16,4
CSE-6242,Data & Visual Analytics,4,30,5
CSE-6242,Data & Visual Analytics,4,20,4
CSE-6242,Data & Visual Analytics,2,15,3
CSE-6242,Data & Visual Analytics,4,20,3
CSE-6242,Data & Visual Analytics,3,15,3
CSE-6242,Data & Visual Analytics,5,10,3
CSE-6242,Data & Visual Analytics,4,20,5
CSE-6242,Data & Visual Analytics,4,15,4
CSE-6242,Data & Visual Analytics,2,20,5
CSE-6242,Data & Visual Analytics,2,10,2
CSE-6242,Data & Visual Analytics,1,17.5,4
CSE-6242,Data & Visual Analytics,2,10,2
CSE-6242,Data & Visual Analytics,3,10,2
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,4,10,2
CSE-6242,Data & Visual Analytics,4,8,3
CSE-6242,Data & Visual Analytics,4,12,4
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,4,25,4
CSE-6242,Data & Visual Analytics,3,3,1
CSE-6242,Data & Visual Analytics,5,10,3
CSE-6242,Data & Visual Analytics,4,3,2
CSE-6242,Data & Visual Analytics,5,12,3
CSE-6242,Data & Visual Analytics,5,20,3
CSE-6242,Data & Visual Analytics,5,18,3
CSE-6242,Data & Visual Analytics,5,15,3
CSE-6242,Data & Visual Analytics,3,5,3
CSE-6242,Data & Visual Analytics,3,10,3
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,5,10,3
CSE-6242,Data & Visual Analytics,5,10,3
CSE-6242,Data & Visual Analytics,3,10,3
CSE-6242,Data & Visual Analytics,4,8,2
CSE-6242,Data & Visual Analytics,4,8,2
CSE-6242,Data & Visual Analytics,5,8,2
CSE-6242,Data & Visual Analytics,4,20,3
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,5,10,3
CSE-6242,Data & Visual Analytics,4,15,3
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,3,15,4
CSE-6242,Data & Visual Analytics,4,12,3
CSE-6242,Data & Visual Analytics,3,10,4
CSE-6242,Data & Visual Analytics,5,20,3
CSE-6242,Data & Visual Analytics,5,10,2
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,4,5,2
CSE-6242,Data & Visual Analytics,5,20,4
CSE-6242,Data & Visual Analytics,3,8,3
CSE-6242,Data & Visual Analytics,5,16,3
CSE-6242,Data & Visual Analytics,5,10,3
CSE-6242,Data & Visual Analytics,4,8,2
CSE-6242,Data & Visual Analytics,1,15,4
CSE-6242,Data & Visual Analytics,2,15,4
CSE-6242,Data & Visual Analytics,2,10,3
CSE-6242,Data & Visual Analytics,2,6,1
CSE-6242,Data & Visual Analytics,1,6,2
CSE-6242,Data & Visual Analytics,1,18,3
CSE-6242,Data & Visual Analytics,1,2,1
CSE-6242,Data & Visual Analytics,5,10,2
CSE-6242,Data & Visual Analytics,4,8,3
CSE-6242,Data & Visual Analytics,4,18,4
CSE-6242,Data & Visual Analytics,1,15,3
CSE-6242,Data & Visual Analytics,2,7,3
CSE-6242,Data & Visual Analytics,1,30,5
CSE-6242,Data & Visual Analytics,1,12,3
CSE-6242,Data & Visual Analytics,1,5,3
CSE-6242,Data & Visual Analytics,2,12,1
CSE-6242,Data & Visual Analytics,1,10,3
CSE-6242,Data & Visual Analytics,1,10,2
CSE-6242,Data & Visual Analytics,1,10,2
CSE-6242,Data & Visual Analytics,2,10,2
CSE-6242,Data & Visual Analytics,4,12,3
CSE-6242,Data & Visual Analytics,1,20,4
CSE-6242,Data & Visual Analytics,4,8,2
CSE-6242,Data & Visual Analytics,1,15,3
CSE-6242,Data & Visual Analytics,1,20,3
CSE-6242,Data & Visual Analytics,4,8,2
CSE-6242,Data & Visual Analytics,3,5,2
CSE-6242,Data & Visual Analytics,2,15,3
CSE-6242,Data & Visual Analytics,5,10,2
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,4,6,1
CSE-6242,Data & Visual Analytics,3,10,2
CSE-6242,Data & Visual Analytics,3,15,2
CSE-6242,Data & Visual Analytics,1,20,3
CSE-6242,Data & Visual Analytics,1,5,1
CSE-6242,Data & Visual Analytics,4,15,3
CSE-6242,Data & Visual Analytics,5,25,3
CSE-6242,Data & Visual Analytics,4,6,1
CSE-6242,Data & Visual Analytics,1,5,1
CSE-6242,Data & Visual Analytics,2,8,3
CSE-6242,Data & Visual Analytics,1,10,3
CSE-6242,Data & Visual Analytics,1,20,3
CSE-6242,Data & Visual Analytics,5,8,3
CSE-6242,Data & Visual Analytics,1,40,5
CSE-6242,Data & Visual Analytics,4,20,5
CSE-6242,Data & Visual Analytics,1,12,4
CSE-6242,Data & Visual Analytics,1,5,2
CSE-6242,Data & Visual Analytics,5,20,5
CSE-6242,Data & Visual Analytics,2,12,3
CSE-6242,Data & Visual Analytics,2,10,3
CSE-6242,Data & Visual Analytics,1,40,5
CSE-6242,Data & Visual Analytics,3,15,4
CSE-6242,Data & Visual Analytics,1,10,3
CSE-6242,Data & Visual Analytics,4,10,3
CSE-6242,Data & Visual Analytics,4,15,3
CSE-6242,Data & Visual Analytics,1,20,4
CSE-6242,Data & Visual Analytics,5,20,4
CSE-6242,Data & Visual Analytics,4,12,2
CSE-6242,Data & Visual Analytics,5,8,2
CSE-6242,Data & Visual Analytics,4,3,2
CSE-6242,Data & Visual Analytics,4,10,2
CSE-6242,Data & Visual Analytics,4,7,2
CSE-6242,Data & Visual Analytics,4,15,3
CSE-6242,Data & Visual Analytics,4,8,1
CSE-6242,Data & Visual Analytics,4,15,3
CSE-6242,Data & Visual Analytics,3,25,3
CSE-6242,Data & Visual Analytics,4,15,4
CSE-6242,Data & Visual Analytics,4,15,4
CSE-6242,Data & Visual Analytics,3,6,2
CSE-6242,Data & Visual Analytics,1,15,5
CSE-6242,Data & Visual Analytics,NULL,NULL,NULL
CSE-6242,Data & Visual Analytics,1,NULL,3
CSE-6242,Data & Visual Analytics,5,16,4
CSE-6242,Data & Visual Analytics,1,10,3
CSE-6242,Data & Visual Analytics,4,8,3
CSE-6242,Data & Visual Analytics,2,18,4
CSE-6242,Data & Visual Analytics,4,22,3
CSE-6242,Data & Visual Analytics,2,3,2
CSE-6242,Data & Visual Analytics,4,22,3
ISYE-6669,Deterministic Optimization,1,10,5
ISYE-6669,Deterministic Optimization,1,5,5
ISYE-6669,Deterministic Optimization,4,8,3
ISYE-6669,Deterministic Optimization,4,8,3
ISYE-6669,Deterministic Optimization,4,7,4
ISYE-6669,Deterministic Optimization,4,8,3
ISYE-6669,Deterministic Optimization,4,15,4
ISYE-6669,Deterministic Optimization,4,10,4
ISYE-6669,Deterministic Optimization,3,6,3
ISYE-6669,Deterministic Optimization,4,6,3
ISYE-6669,Deterministic Optimization,4,8,4
ISYE-6669,Deterministic Optimization,5,10,4
ISYE-6669,Deterministic Optimization,4,12,4
ISYE-6669,Deterministic Optimization,3,15,5
ISYE-6669,Deterministic Optimization,4,10,4
ISYE-6669,Deterministic Optimization,4,12,4
ISYE-6669,Deterministic Optimization,3,8,4
MGT-6311,Digital Marketing,4,5,1
CS-6460,Educational Technology,1,30,3
CS-6460,Educational Technology,5,5,2
CS-6460,Educational Technology,1,15,3
CS-6460,Educational Technology,4,8,2
CS-6460,Educational Technology,4,10,2
CS-6460,Educational Technology,4,10,3
CS-6460,Educational Technology,5,12,2
CS-6460,Educational Technology,4,8,2
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,5,12,2
CS-6460,Educational Technology,4,10,3
CS-6460,Educational Technology,5,35,3
CS-6460,Educational Technology,3,10,3
CS-6460,Educational Technology,5,8,3
CS-6460,Educational Technology,3,10,3
CS-6460,Educational Technology,5,16,3
CS-6460,Educational Technology,4,15,3
CS-6460,Educational Technology,5,15,2
CS-6460,Educational Technology,4,20,3
CS-6460,Educational Technology,5,NULL,3
CS-6460,Educational Technology,4,10,3
CS-6460,Educational Technology,5,20,3
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,1,10,1
CS-6460,Educational Technology,1,15,3
CS-6460,Educational Technology,5,28,2
CS-6460,Educational Technology,4,18,3
CS-6460,Educational Technology,4,30,4
CS-6460,Educational Technology,3,10,3
CS-6460,Educational Technology,3,22,4
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,5,30,3
CS-6460,Educational Technology,5,15,3
CS-6460,Educational Technology,4,18,4
CS-6460,Educational Technology,3,10,3
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,5,15,3
CS-6460,Educational Technology,NULL,10,3
CS-6460,Educational Technology,5,15,3
CS-6460,Educational Technology,NULL,10,3
CS-6460,Educational Technology,NULL,10,3
CS-6460,Educational Technology,4,5,1
CS-6460,Educational Technology,5,9,2
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,5,15,3
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,4,30,4
CS-6460,Educational Technology,5,12,3
CS-6460,Educational Technology,3,10,2
CS-6460,Educational Technology,5,25,4
CS-6460,Educational Technology,2,5,2
CS-6460,Educational Technology,4,5,3
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,4,10,3
CS-6460,Educational Technology,1,18,2
CS-6460,Educational Technology,5,12,4
CS-6460,Educational Technology,5,10,2
CS-6460,Educational Technology,NULL,10,3
CS-6460,Educational Technology,4,10,2
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,4,15,3
CS-6460,Educational Technology,3,8,1
CS-6460,Educational Technology,5,18,2
CS-6460,Educational Technology,4,20,4
CS-6460,Educational Technology,4,15,3
CS-6460,Educational Technology,5,9,2
CS-6460,Educational Technology,5,15,3
CS-6460,Educational Technology,5,12,2
CS-6460,Educational Technology,5,10,3
CS-6460,Educational Technology,5,8,3
CS-6460,Educational Technology,3,15,3
CS-6460,Educational Technology,5,8,3
CS-6460,Educational Technology,4,10,3
CS-6460,Educational Technology,3,12,3
CS-6460,Educational Technology,5,9,3
CS-6460,Educational Technology,4,14,3
CS-8803-004,Embedded Software,NULL,9,4
CS-8803-004,Embedded Software,4,10,3
CS-8803-004,Embedded Software,4,15,4
CS-8803-004,Embedded Software,4,12,3
CS-8803-004,Embedded Software,5,10,3
CS-8803-004,Embedded Software,2,14,3
CS-8803-004,Embedded Software,4,24,4
CS-8803-004,Embedded Software,4,15,3
CS-8803-004,Embedded Software,4,20,3
CS-8803-004,Embedded Software,2,28,5
CS-8803-004,Embedded Software,4,17,4
CS-6291,Embedded System Optimization,4,12,4
CS-6291,Embedded System Optimization,5,3,3
CS-6291,Embedded System Optimization,3,10,2
CS-6291,Embedded System Optimization,4,12,3
CS-6291,Embedded System Optimization,3,50,5
CS-6291,Embedded System Optimization,1,16,4
CS-6291,Embedded System Optimization,4,10,3
CS-6291,Embedded System Optimization,1,15,4
CS-6291,Embedded System Optimization,2,5,3
CS-6291,Embedded System Optimization,5,21,2
CS-6291,Embedded System Optimization,1,25,5
CS-6291,Embedded System Optimization,4,20,4
CS-6291,Embedded System Optimization,4,12,4
CS-6291,Embedded System Optimization,5,20,4
CS-6291,Embedded System Optimization,4,15,4
CS-6291,Embedded System Optimization,2,30,5
CS-6291,Embedded System Optimization,4,15,3
CS-6291,Embedded System Optimization,4,10,3
CS-6291,Embedded System Optimization,4,16,4
CS-6291,Embedded System Optimization,2,15,3
CS-6291,Embedded System Optimization,3,10,4
CS-6291,Embedded System Optimization,4,10,3
CS-6291,Embedded System Optimization,4,20,4
CS-6291,Embedded System Optimization,4,15,4
CS-6291,Embedded System Optimization,4,16,4
CS-6291,Embedded System Optimization,4,15,2
MGT-8813,Financial Modeling,4,6,2
IYSE-8803,High-Dimensional Data Analytics,5,15,4
IYSE-8803,High-Dimensional Data Analytics,4,16,5
IYSE-8803,High-Dimensional Data Analytics,1,20,3
IYSE-8803,High-Dimensional Data Analytics,4,15,5
IYSE-8803,High-Dimensional Data Analytics,4,20,5
IYSE-8803,High-Dimensional Data Analytics,4,15,5
IYSE-8803,High-Dimensional Data Analytics,4,16,4
IYSE-8803,High-Dimensional Data Analytics,4,25,5
IYSE-8803,High-Dimensional Data Analytics,5,15,4
IYSE-8803,High-Dimensional Data Analytics,4,15,5
IYSE-8803,High-Dimensional Data Analytics,4,30,5
IYSE-8803,High-Dimensional Data Analytics,5,20,5
IYSE-8803,High-Dimensional Data Analytics,4,15,5
IYSE-8803,High-Dimensional Data Analytics,5,15,4
CS-6290,High Performance Computer Architecture,5,5,3
CS-6290,High Performance Computer Architecture,4,10,3
CS-6290,High Performance Computer Architecture,5,15,3
CS-6290,High Performance Computer Architecture,5,15,4
CS-6290,High Performance Computer Architecture,4,12,3
CS-6290,High Performance Computer Architecture,3,18,4
CS-6290,High Performance Computer Architecture,4,20,5
CS-6290,High Performance Computer Architecture,4,15,4
CS-6290,High Performance Computer Architecture,3,10,5
CS-6290,High Performance Computer Architecture,4,10,3
CS-6290,High Performance Computer Architecture,NULL,10,4
CS-6290,High Performance Computer Architecture,NULL,10,4
CS-6290,High Performance Computer Architecture,NULL,8,3
CS-6290,High Performance Computer Architecture,NULL,7,4
CS-6290,High Performance Computer Architecture,NULL,10,3
CS-6290,High Performance Computer Architecture,NULL,8,3
CS-6290,High Performance Computer Architecture,4,9,4
CS-6290,High Performance Computer Architecture,NULL,10,3
CS-6290,High Performance Computer Architecture,NULL,15,4
CS-6290,High Performance Computer Architecture,NULL,10,3
CS-6290,High Performance Computer Architecture,NULL,10,4
CS-6290,High Performance Computer Architecture,NULL,15,4
CS-6290,High Performance Computer Architecture,NULL,20,4
CS-6290,High Performance Computer Architecture,NULL,20,5
CS-6290,High Performance Computer Architecture,NULL,20,4
CS-6290,High Performance Computer Architecture,NULL,5,4
CS-6290,High Performance Computer Architecture,5,10,4
CS-6290,High Performance Computer Architecture,NULL,10,4
CS-6290,High Performance Computer Architecture,4,10,4
CS-6290,High Performance Computer Architecture,4,15,4
CS-6290,High Performance Computer Architecture,5,10,3
CS-6290,High Performance Computer Architecture,5,12,3
CS-6290,High Performance Computer Architecture,4,20,4
CS-6290,High Performance Computer Architecture,5,10,3
CS-6290,High Performance Computer Architecture,4,15,3
CS-6290,High Performance Computer Architecture,1,15,5
CS-6290,High Performance Computer Architecture,5,9,3
CS-6290,High Performance Computer Architecture,4,35,3
CS-6290,High Performance Computer Architecture,4,10,4
CS-6290,High Performance Computer Architecture,NULL,12,3
CS-6290,High Performance Computer Architecture,NULL,12,3
CS-6290,High Performance Computer Architecture,4,15,3
CS-6290,High Performance Computer Architecture,NULL,12,4
CS-6290,High Performance Computer Architecture,4,12,4
CS-6290,High Performance Computer Architecture,4,20,5
CS-6290,High Performance Computer Architecture,3,15,4
CS-6290,High Performance Computer Architecture,NULL,7,4
CS-6290,High Performance Computer Architecture,4,7,3
CS-6290,High Performance Computer Architecture,5,15,4
CS-6290,High Performance Computer Architecture,5,15,4
CS-6290,High Performance Computer Architecture,5,12,4
CS-6290,High Performance Computer Architecture,4,12,5
CS-6290,High Performance Computer Architecture,5,15,3
CS-6290,High Performance Computer Architecture,5,12,3
CS-6290,High Performance Computer Architecture,5,15,4
CS-6290,High Performance Computer Architecture,5,12,4
CS-6290,High Performance Computer Architecture,5,15,4
CS-6290,High Performance Computer Architecture,3,14,4
CS-6290,High Performance Computer Architecture,5,16,3
CS-6290,High Performance Computer Architecture,5,10,4
CS-6290,High Performance Computer Architecture,4,9,3
CS-6290,High Performance Computer Architecture,5,9,4
CS-6290,High Performance Computer Architecture,5,15,5
CS-6290,High Performance Computer Architecture,5,8,2
CS-6290,High Performance Computer Architecture,4,10,3
CS-6290,High Performance Computer Architecture,5,15,4
CS-6290,High Performance Computer Architecture,4,10,4
CS-6290,High Performance Computer Architecture,1,9,3
CS-6750,Human-Computer Interaction,5,13,3
CS-6750,Human-Computer Interaction,1,15,3
CS-6750,Human-Computer Interaction,5,15,4
CS-6750,Human-Computer Interaction,5,6,2
CS-6750,Human-Computer Interaction,4,8,3
CS-6750,Human-Computer Interaction,5,5,2
CS-6750,Human-Computer Interaction,5,10,2
CS-6750,Human-Computer Interaction,5,10,2
CS-6750,Human-Computer Interaction,5,12,3
CS-6750,Human-Computer Interaction,4,20,3
CS-6750,Human-Computer Interaction,5,15,2
CS-6750,Human-Computer Interaction,5,10,3
CS-6750,Human-Computer Interaction,5,6,2
CS-6750,Human-Computer Interaction,5,6,2
CS-6750,Human-Computer Interaction,4,10,2
CS-6750,Human-Computer Interaction,5,15,3
CS-6750,Human-Computer Interaction,5,12,2
CS-6750,Human-Computer Interaction,3,8,3
CS-6750,Human-Computer Interaction,4,10,4
CS-6750,Human-Computer Interaction,4,11,2
CS-6750,Human-Computer Interaction,4,21,3
CS-6750,Human-Computer Interaction,5,6,2
CS-6750,Human-Computer Interaction,5,12,3
CS-6750,Human-Computer Interaction,4,10,3
CS-6750,Human-Computer Interaction,5,10,3
CS-6750,Human-Computer Interaction,4,8,3
CS-6750,Human-Computer Interaction,3,5,1
CS-6750,Human-Computer Interaction,5,11,3
CS-6750,Human-Computer Interaction,5,8,2
CS-6750,Human-Computer Interaction,3,7,3
CS-6750,Human-Computer Interaction,1,8,3
CS-6750,Human-Computer Interaction,5,10,3
CS-6750,Human-Computer Interaction,4,8,2
CS-6750,Human-Computer Interaction,5,10,3
CS-6750,Human-Computer Interaction,4,10,3
CS-6750,Human-Computer Interaction,5,6,2
CS-6750,Human-Computer Interaction,4,15,3
CS-6750,Human-Computer Interaction,4,11,2
CS-6750,Human-Computer Interaction,5,18,3
CS-6750,Human-Computer Interaction,5,5,2
CS-6750,Human-Computer Interaction,5,12,2
CS-6750,Human-Computer Interaction,2,10,2
